,text,pos_tag,mintime,maxtime
14218,ts,NOUN,1235.86558,1235.95558
14219,ts,NOUN,1244.14519,1244.24519
14220,aI,PROPN,1244.90519,1244.94519
14221,aI,PROPN,1246.27519,1246.41519
14222,aI,PROPN,1262.57415,1262.89415
14223,ts,NOUN,1266.51723,1266.61723
14224,aU,ADV,1301.29333,1301.35333
14225,aU,ADV,1303.96917,1304.09917
14226,u:6,ADJ,840.32254,840.55254
14227,aU,ADV,962.90963,962.95962
14228,aU,ADV,970.16875,970.24875
14229,E6,PROPN,994.85406,994.99406
14230,I6,X,1068.15638,1068.34638
14231,aI,PROPN,1122.93777,1123.04777
14232,e:6,NOUN,1166.3846,1166.6246
14233,e:6,NOUN,1167.9146,1168.1696
14234,e:6,NOUN,1168.1696,1168.4846
14235,e:6,NOUN,1168.4846,1168.6046
14236,e:6,NOUN,1170.0696,1170.2646
14237,i:6,PROPN,1210.22958,1210.34958
14238,aU,ADV,1228.95267,1229.08267
14239,e:6,NOUN,1291.52588,1291.89587
14240,e:6,NOUN,1294.32746,1294.46746
14241,Mhm,PROPN,555.79196,556.1209
14242,ja,ADV,557.06442,557.26352
14243,ja,ADV,564.54506,564.77013
14244,also,ADV,565.84515,566.13946
14245,mehr,ADV,567.68027,568.3295
14246,ja,ADV,578.00879,578.38967
14247,ja,ADV,578.87442,579.18604
14248,genau,ADV,579.24662,579.60154
14249,mittig,ADV,585.16048,585.59329
14250,ja,ADV,585.96552,586.12133
14251,ja,ADV,587.54094,587.83525
14252,achso,VERB,601.34227,601.78375
14253,ja,ADV,609.19512,609.40287
14254,ja,ADV,625.42021,625.64527
14255,ja,ADV,644.23348,644.38065
14256,nee,X,654.7541,655.02246
14257,ja,ADV,664.78831,665.16054
14258,ja,ADV,683.6016,683.80935
14259,ja,ADV,723.72181,723.87762
14260,ja,ADV,726.90896,727.31581
14261,ja,ADV,727.40238,727.59281
14262,ja,ADV,735.3764,735.55819
14263,ja,ADV,737.06435,737.3154
14264,doch,CCONJ,737.44523,737.67896
14265,ja,ADV,737.81746,737.99925
14266,ja,ADV,739.49675,739.7045
14267,ja,ADV,748.98563,749.21069
14268,ja,ADV,749.45306,749.74738
14269,ja,ADV,765.62621,765.97246
14270,ja,ADV,766.09529,766.24246
14271,ja,ADV,766.31171,766.59738
14272,ja,ADV,767.16002,767.37644
14273,ja,ADV,805.38385,805.85129
14274,okay,ADV,820.60481,820.96838
14275,ja,ADV,854.60606,854.95231
14276,genau,ADV,862.63204,863.02158
14277,nee,X,877.80804,878.2685
14278,ja,ADV,919.53233,919.90456
14279,zehn,NUM,930.21575,930.61394
14280,zehn,NUM,931.63537,932.09417
14281,ja,ADV,933.82706,934.04348
14282,ja,ADV,975.99115,976.16427
14283,ja,ADV,982.38108,982.63212
14284,genau,ADV,995.44498,995.76527
14285,ja,ADV,1014.64946,1014.91781
14286,ja,ADV,1015.87863,1016.06906
14287,ja,ADV,1016.50188,1016.675
14288,okay,ADV,1029.34071,1029.71294
14289,ja,ADV,1038.94294,1039.13337
14290,ja,ADV,1045.25498,1045.61854
14291,ja,ADV,1060.4846,1060.74429
14292,ja,ADV,1062.24181,1062.44092
14293,Küche,NOUN,1066.5456,1066.92648
14294,ja,ADV,1077.00398,1077.3156
14295,ja,ADV,1085.70515,1086.0514
14296,also,ADV,1097.3321,1097.7476
14297,ja,ADV,1108.53656,1108.7876
14298,Mhm,PROPN,1140.2336,1140.57985
14299,Mhm,PROPN,1152.06831,1152.37129
14300,ja,ADV,1181.20312,1181.48879
14301,ja,ADV,1182.36306,1182.54485
14302,ja,ADV,1192.71756,1192.98592
14303,zehn,NUM,1221.76581,1222.3025
14304,Küche,NOUN,1253.90577,1254.47565
14305,hatten,AUX,1277.47154,1277.70527
14306,ja,ADV,1289.85325,1290.13892
14307,ja,ADV,1308.00906,1308.18219
14308,Mhm,PROPN,555.79196,556.1209
14309,ja,ADV,557.06442,557.21154
14310,ja,ADV,564.57219,564.75219
14311,also,ADV,565.86227,566.11227
14312,mehr,ADV,567.68027,568.3295
14313,ja,ADV,578.00879,578.35592
14314,ja,ADV,578.87442,579.12154
14315,genau,ADV,579.24662,579.53375
14316,mittig,ADV,585.1976,585.5676
14317,ja,ADV,585.98265,586.12133
14318,ja,ADV,587.58806,587.77806
14319,direkt,ADV,598.21737,598.4645
14320,in,ADP,598.4645,598.5345
14321,der,DET,598.5345,598.6745
14322,Küche,NOUN,598.6745,598.9245
14323,steht,VERB,598.9245,599.2821
14324,achso,VERB,601.4194,601.7394
14325,ja,ADV,604.6576,604.92473
14326,ich,PRON,604.92473,604.98473
14327,auch,ADV,605.01473,605.42802
14328,also,ADV,605.44698,605.7341
14329,allein,ADV,605.7641,606.3041
14330,schon,ADV,606.3041,606.6491
14331,äh,INTJ,606.7141,606.9041
14332,für,ADP,606.9041,606.9541
14333,die,DET,606.9541,607.1041
14334,Schuhe,NOUN,607.1041,607.40329
14335,ja,ADV,609.19512,609.38225
14336,ja,ADV,617.25573,617.34285
14337,ja,ADV,617.34285,617.69285
14338,genau,ADV,617.69285,618.04344
14339,ja,ADV,618.04344,618.38056
14340,ja,ADV,618.38056,618.57056
14341,genau,ADV,618.57056,618.84056
14342,ja,ADV,625.44733,625.64527
14343,ja,ADV,640.86621,640.98333
14344,ja,ADV,640.98333,641.13333
14345,genau,ADV,641.13333,641.42333
14346,wo,ADV,641.42333,641.75333
14347,wo,ADV,641.75333,641.94333
14348,wo,ADV,641.94333,642.02333
14349,man,PRON,642.02333,642.48333
14350,das,PRON,642.48333,642.67833
14351,Essen,PROPN,642.67833,642.92333
14352,so,ADV,642.92333,643.08333
14353,durchreicht,NOUN,643.08333,643.72333
14354,so,ADV,643.72333,643.83529
14355,ja,ADV,643.83529,644.04242
14356,ja,ADV,644.04242,644.21617
14357,ja,ADV,644.23348,644.38065
14358,nee,X,654.77123,655.02246
14359,also,ADV,659.64487,659.852
14360,also,ADV,659.962,660.152
14361,den,DET,660.152,660.292
14362,Flur,NOUN,660.342,660.582
14363,ich,PRON,660.612,660.772
14364,ja,ADV,660.772,660.902
14365,ich,PRON,660.972,661.372
14366,ja,ADV,661.372,661.472
14367,schon,ADV,661.472,661.612
14368,mal,ADV,661.612,661.807
14369,sagen,VERB,661.807,662.112
14370,ist,AUX,662.112,662.272
14371,ja,ADV,662.272,662.332
14372,okay,ADV,662.332,662.75413
14373,dann,ADV,663.52452,663.96165
14374,ich,PRON,663.99165,664.15165
14375,aber,CCONJ,664.15165,664.64119
14376,ja,ADV,664.78831,665.08544
14377,ja,ADV,668.4499,668.57702
14378,ja,ADV,668.57702,668.73702
14379,genau,ADV,668.73702,669.06702
14380,und,CCONJ,669.37777,669.4449
14381,dann,ADV,669.4449,669.6549
14382,ich,PRON,669.6849,669.8149
14383,äh,INTJ,670.0049,670.4049
14384,sozusagen,ADV,670.7649,671.2449
14385,am,PART,671.2449,671.3349
14386,Ende,NOUN,671.3349,671.6749
14387,des,DET,671.6749,671.8149
14388,Flurs,NOUN,671.8149,672.4549
14389,jeweils,ADV,672.4549,673.4049
14390,jeweils,ADV,673.6349,674.4149
14391,an,ADP,674.4149,674.8449
14392,äh,INTJ,674.9049,675.1349
14393,den,DET,675.2049,675.3649
14394,beiden,PRON,675.3649,675.5849
14395,Seiten,NOUN,675.5849,675.8049
14396,links,ADV,675.8049,676.0049
14397,und,CCONJ,676.0049,676.1149
14398,rechts,ADV,676.1149,676.3449
14399,zwei,NUM,676.3449,676.8749
14400,Türen,NOUN,676.8749,677.2649
14401,so,ADV,677.4049,677.4749
14402,dass,SCONJ,677.4749,677.8549
14403,auf,ADP,677.8549,677.9749
14404,der,DET,677.9749,678.0949
14405,einen,DET,678.0949,678.2549
14406,Seite,NOUN,678.2549,678.5849
14407,die,DET,678.6849,678.7949
14408,Küche,NOUN,678.7949,679.0549
14409,und,CCONJ,679.0549,679.1249
14410,auf,ADP,679.1249,679.2449
14411,der,DET,679.2449,679.3649
14412,anderen,PRON,679.3649,679.5749
14413,Seite,NOUN,679.5749,679.9149
14414,type,VERB,679.9849,680.1749
14415,äh,INTJ,680.8549,681.0749
14416,das,PRON,681.0749,681.1949
14417,Wohnzimmer,PROPN,681.1949,681.6449
14418,ist,AUX,681.6449,681.82708
14419,ja,ADV,683.6016,683.80935
14420,doch,CCONJ,691.41017,691.56729
14421,man,PRON,691.56729,691.70729
14422,kann,AUX,691.70729,691.84729
14423,ja,ADV,691.84729,691.94729
14424,noch,ADV,691.94729,692.12729
14425,mal,ADV,692.12729,692.32729
14426,paar,DET,692.49729,692.73729
14427,Durchgänge,NOUN,692.93729,693.49729
14428,bauen,VERB,693.49729,693.76729
14429,also,ADV,694.72444,696.26444
14430,ach,X,702.10777,702.17777
14431,so,ADV,702.17777,702.36777
14432,ja,ADV,702.36777,702.49777
14433,ja,ADV,702.49777,702.75777
14434,gut,ADV,702.75777,703.02777
14435,okay,ADV,703.02777,703.39777
14436,ja,ADV,703.39777,703.5755
14437,ach,X,722.80425,722.92138
14438,so,ADV,722.92138,723.19137
14439,ja,ADV,723.22137,723.47079
14440,ja,ADV,723.72181,723.87762
14441,ja,ADV,726.90896,727.31581
14442,ja,ADV,727.40238,727.59281
14443,ja,ADV,730.90062,731.10063
14444,ich,PRON,731.10063,731.16062
14445,ich,PRON,731.25063,731.57062
14446,da,ADV,733.10681,733.24394
14447,Zimmer,NOUN,733.27394,733.52394
14448,da,ADV,733.52394,733.74394
14449,da,ADV,733.74394,734.07394
14450,und,CCONJ,734.07394,734.10394
14451,dann,ADV,734.10394,734.41394
14452,da,ADV,734.41394,734.68394
14453,ja,ADV,734.68394,734.93394
14454,ja,ADV,735.3764,735.50352
14455,ja,ADV,737.06435,737.28148
14456,doch,CCONJ,737.44523,737.67896
14457,ja,ADV,737.81746,737.99925
14458,ja,ADV,739.49675,739.68387
14459,also,ADV,745.24615,745.36327
14460,ich,PRON,745.36327,745.56327
14461,würde,AUX,745.56327,745.88327
14462,schon,ADV,745.98327,746.58327
14463,gerne,ADV,746.68327,747.03327
14464,großes,ADJ,747.06327,747.30327
14465,Zimmer,NOUN,747.40327,747.57327
14466,haben,AUX,747.57327,747.84302
14467,ja,ADV,748.98563,749.16275
14468,ja,ADV,749.45306,749.65019
14469,ja,ADV,750.01738,750.1645
14470,ja,ADV,750.1645,750.25975
14471,dann,ADV,750.47617,750.66329
14472,haben,AUX,750.66329,751.01329
14473,wir,PRON,751.01329,751.22329
14474,dann,ADV,751.25329,751.31329
14475,haben,AUX,751.31329,751.49329
14476,wir,PRON,751.49329,751.58329
14477,fünfzig,NUM,751.58329,752.01329
14478,schon,ADV,752.01329,752.14329
14479,mal,ADV,752.14329,752.25329
14480,weg,ADV,752.25329,752.38329
14481,type,VERB,755.30496,755.92496
14482,auch,ADV,758.31171,758.47883
14483,fünfundzwanzig,ADV,758.47883,759.2639
14484,ja,ADV,765.62621,765.93333
14485,ja,ADV,766.12242,766.22242
14486,ja,ADV,766.33883,766.59738
14487,ja,ADV,767.16002,767.34715
14488,okay,ADV,768.28533,768.54246
14489,dann,ADV,768.54246,768.67246
14490,brauchen,VERB,768.67246,768.88246
14491,wir,PRON,768.88246,768.95246
14492,noch,ADV,768.95246,769.29246
14493,Badezimmer,NOUN,770.05246,770.62246
14494,können,AUX,770.68246,770.83246
14495,wir,PRON,770.83246,770.93246
14496,zwanzig,NUM,771.20246,771.86035
14497,also,ADV,787.7626,788.2226
14498,meinst,ADV,788.2226,788.4926
14499,du,PRON,788.4926,788.5826
14500,das,PRON,788.5826,788.7226
14501,ist,AUX,788.7226,788.8326
14502,Strafe,NOUN,788.8326,789.2426
14503,genug,ADV,789.2426,789.5626
14504,oder,CCONJ,789.6426,789.8026
14505,was,PRON,789.8026,789.8926
14506,also,ADV,794.11179,794.24892
14507,wir,PRON,794.24892,794.35892
14508,waren,AUX,794.35892,794.53892
14509,jetzt,ADV,794.53892,794.67892
14510,bei,ADP,794.88892,795.28892
14511,wieviel,ADV,795.34892,795.57892
14512,Quadratm-,X,795.57892,796.17198
14513,achtzig,ADV,796.17198,796.5991
14514,genau,ADV,796.6491,796.8991
14515,dann,ADV,797.75773,797.85485
14516,brauchen,VERB,797.85485,798.21485
14517,wir,PRON,798.21485,798.31485
14518,also,ADV,798.31485,798.63485
14519,gut,ADV,798.87485,799.20985
14520,dann,ADV,799.20985,799.29485
14521,ja,ADV,805.38385,805.85129
14522,ja,ADV,806.21652,806.31365
14523,ja,ADV,806.31365,806.41365
14524,aber,CCONJ,806.41365,806.97365
14525,das,PRON,806.97365,807.35365
14526,dann,ADV,807.40365,807.44365
14527,ja,ADV,807.55365,807.61365
14528,wieder,ADV,807.61365,807.94365
14529,so,ADV,807.94365,808.25365
14530,Wohnzimmerküchemix,NOUN,808.34365,809.8781
14531,ja,ADV,819.7565,820.10362
14532,ja,ADV,820.10362,820.17363
14533,ja,ADV,820.17363,820.27363
14534,ja,ADV,820.27363,820.54363
14535,okay,ADV,820.60481,820.96838
14536,sagen,VERB,821.59577,822.08577
14537,wir,PRON,822.83577,822.94577
14538,vierzig,NUM,823.06577,823.47577
14539,Quadratmeter,NOUN,823.47577,824.09577
14540,das,PRON,824.09577,824.25577
14541,nee,X,825.402,825.58912
14542,wir,PRON,825.58912,825.68912
14543,hatten,AUX,825.68912,825.82912
14544,gerade,ADV,825.82912,826.05912
14545,achtzig,ADV,826.05912,826.74373
14546,oh,PROPN,834.37998,834.52998
14547,der,DET,834.52998,834.64998
14548,Timer,NOUN,834.64998,834.89998
14549,läuft,VERB,834.89998,835.04998
14550,gar,ADV,835.10998,835.31998
14551,na,X,836.96254,837.05254
14552,ja,ADV,837.05254,837.20254
14553,gut,ADV,837.30254,837.83254
14554,ähm,X,838.32254,838.64254
14555,gut,ADV,839.16254,839.34254
14556,ich,PRON,839.34254,839.42254
14557,mal,ADV,839.49254,839.72254
14558,so,ADV,839.72254,839.83254
14559,grob,ADV,839.83254,840.06254
14560,auf,ADP,840.06254,840.20254
14561,die,DET,840.26254,840.32254
14562,Uhr,NOUN,840.32254,840.55254
14563,nee,X,845.78623,845.96623
14564,da,ADV,845.96623,846.01623
14565,läuft,VERB,846.01623,846.28623
14566,nix,PRON,846.28623,846.42623
14567,da,ADV,846.82248,846.9096
14568,steht,VERB,846.9096,847.1196
14569,fünfzehn,NUM,847.1196,847.4496
14570,Minuten,NOUN,847.4496,847.7296
14571,äh,INTJ,850.06794,850.26294
14572,äh,INTJ,850.40794,850.61794
14573,ja,ADV,850.61794,850.78794
14574,gut,ADV,853.88742,854.21742
14575,ja,ADV,854.64319,854.95231
14576,zwei,NUM,855.92181,856.17894
14577,zwei,NUM,856.17894,856.43894
14578,mal,ADV,856.43894,856.54894
14579,fünfundzwanzig,ADV,856.54894,857.5665
14580,und,CCONJ,858.48406,858.63119
14581,dann,ADV,858.63119,859.09
14582,genau,ADV,862.65917,862.95917
14583,type,VERB,863.7636,864.2536
14584,Gott,NOUN,865.39337,865.7205
14585,ja,ADV,865.7205,866.00798
14586,so,ADV,866.47613,866.71613
14587,viel,PRON,866.71613,866.93612
14588,Platz,NOUN,866.93612,868.28612
14589,äh,INTJ,870.28771,870.55771
14590,ja,ADV,870.55771,870.83115
14591,An-,X,875.27427,875.91233
14592,nee,X,877.80804,878.11517
14593,nee,X,878.77921,879.10633
14594,brauchen,VERB,879.18633,879.51633
14595,wir,PRON,879.51633,879.77133
14596,häh,VERB,894.54531,894.75531
14597,wir,PRON,894.75531,894.88531
14598,haben,AUX,894.88531,894.99531
14599,doch,CCONJ,894.99531,895.10531
14600,unsere,DET,895.10531,895.71531
14601,Zimmer,NOUN,895.71531,896.07531
14602,also,ADV,896.10531,896.37031
14603,Flur,NOUN,896.37031,896.71531
14604,ist,AUX,896.71531,896.83531
14605,hier,ADV,896.83531,897.10531
14606,und,CCONJ,897.24531,897.38531
14607,unsere,DET,897.38531,897.70531
14608,Zimmer,NOUN,897.70531,897.94531
14609,hier,ADV,897.94531,898.25531
14610,wie,ADP,898.41483,898.51196
14611,willst,AUX,898.51196,898.70196
14612,du,PRON,898.70196,898.77196
14613,da,ADV,898.77196,899.02196
14614,noch,ADV,899.07196,899.43196
14615,ja,ADV,907.93833,908.00546
14616,gut,ADV,908.00546,908.15546
14617,aber,CCONJ,908.15546,908.26546
14618,ich,PRON,908.26546,908.34546
14619,finde,VERB,908.34546,908.58546
14620,es,PRON,908.58546,908.67546
14621,äh,INTJ,908.73546,908.86546
14622,irgendwie,ADV,908.86546,909.22546
14623,nicht,PART,909.22546,909.54546
14624,logisch,ADV,909.62546,909.92546
14625,wenn,SCONJ,909.92546,910.06546
14626,wir,PRON,910.06546,910.20546
14627,hier,ADV,910.33546,910.75546
14628,den,DET,910.75546,910.98546
14629,hier,ADV,910.98546,911.36046
14630,hier,ADV,911.36046,911.72546
14631,hier,ADV,911.78546,912.32871
14632,nein,PART,912.77881,913.16594
14633,nein,PART,913.19594,913.87594
14634,wir,PRON,913.87594,914.00594
14635,haben,AUX,914.00594,914.20594
14636,hier,ADV,914.33594,914.70094
14637,das,PRON,914.70094,914.80594
14638,Zimmer,NOUN,914.80594,915.13594
14639,da,ADV,915.22594,915.65594
14640,die,DET,915.65594,915.89594
14641,da,ADV,916.19594,916.44594
14642,den,DET,916.44594,916.59594
14643,Flur,NOUN,916.64594,917.06594
14644,und,CCONJ,917.26594,917.33594
14645,hier,ADV,917.33594,917.59594
14646,Zimmer,NOUN,917.63594,917.91594
14647,ja,ADV,919.53233,919.90456
14648,ah,X,925.77513,925.87225
14649,ja,ADV,925.87225,926.05225
14650,zehn,NUM,930.23288,930.61394
14651,zehn,NUM,931.63537,932.0025
14652,ja,ADV,933.82706,933.99419
14653,dann,ADV,935.14531,935.52531
14654,dann,ADV,935.55531,935.73531
14655,hundert,NUM,935.79531,936.25531
14656,jetzt,ADV,937.35015,937.48727
14657,brauchen,VERB,937.48727,938.22727
14658,wir,PRON,938.37727,938.82727
14659,noch,ADV,939.01727,939.27727
14660,Küche,NOUN,939.27727,939.98727
14661,Bad,PROPN,939.98727,940.64727
14662,Küche,NOUN,942.65806,942.94519
14663,Bad,PROPN,942.94519,943.21519
14664,brauchen,VERB,943.21519,943.40519
14665,wir,PRON,943.40519,943.49519
14666,noch,ADV,943.49519,943.63519
14667,ne,X,943.63519,943.79519
14668,ja,ADV,948.27456,948.96456
14669,ja,ADV,951.87194,951.96194
14670,laughter><laughterOffset,PROPN,952.27194,953.16471
14671,ja,ADV,958.87448,958.9916
14672,wir,PRON,958.9916,959.0616
14673,wollen,AUX,959.0616,959.4216
14674,also,ADV,959.4216,959.5616
14675,vier,NUM,959.5616,959.9116
14676,ich,PRON,959.9516,960.1766
14677,sagen,VERB,960.1766,960.4816
14678,vier,NUM,960.63169,960.82881
14679,ist,AUX,960.82881,960.90881
14680,schön,ADV,960.90881,961.19881
14681,und,CCONJ,962.1725,962.23963
14682,dann,ADV,962.23963,962.32962
14683,brauchen,VERB,962.32962,962.51963
14684,wir,PRON,962.51963,962.58962
14685,dazu,ADV,962.58962,962.90963
14686,auch,ADV,962.90963,962.95962
14687,noch,ADV,962.95962,963.10963
14688,die,DET,963.10963,963.21962
14689,passende,ADJ,963.21962,963.56962
14690,Dusche,NOUN,963.56962,963.91962
14691,ja,ADV,967.89573,968.00573
14692,also,ADV,968.00573,968.36573
14693,echzig,NUM,968.39573,968.89573
14694,man,PRON,969.81875,969.89875
14695,kann,AUX,969.89875,969.98875
14696,das,PRON,969.98875,970.09875
14697,ja,ADV,970.09875,970.16875
14698,auch,ADV,970.16875,970.24875
14699,irgendwie,ADV,970.24875,970.55875
14700,noch,ADV,970.55875,970.74875
14701,so,ADV,970.74875,970.84875
14702,baulich,ADV,970.84875,971.23875
14703,voneinander,ADV,971.23875,971.74875
14704,so,ADV,971.74875,971.95875
14705,mit,ADP,972.05875,972.16875
14706,irgendwelchen,ADJ,972.51875,972.89875
14707,halboffenen,VERB,972.89875,973.44875
14708,Wänden,NOUN,973.44875,973.74875
14709,oder,CCONJ,973.74875,973.97875
14710,so,ADV,973.97875,974.05875
14711,abtrennen,NOUN,974.05875,974.49875
14712,ja,ADV,976.02827,976.16427
14713,dann,ADV,979.90375,980.12087
14714,jetzt,ADV,980.18088,980.38087
14715,noch,ADV,980.38087,980.49087
14716,die,DET,980.58087,980.80088
14717,Küche,NOUN,980.80088,981.47054
14718,ja,ADV,982.40821,982.58821
14719,boah,VERB,983.86783,984.01783
14720,die,DET,984.01783,984.08783
14721,Küche,NOUN,984.08783,984.22783
14722,vierzig,NUM,984.22783,984.56783
14723,Quadratmeter,NOUN,984.69783,986.52783
14724,na,X,986.58783,986.73783
14725,gut,ADV,986.73783,986.88783
14726,ja,ADV,986.88783,986.94783
14727,ja,ADV,986.94783,987.02783
14728,gut,ADV,987.02783,987.16798
14729,ja,ADV,992.72694,992.81406
14730,jeder,PRON,992.81406,993.09406
14731,kann,AUX,993.09406,993.23406
14732,ja,ADV,993.23406,993.32406
14733,sein,AUX,993.32406,993.48406
14734,Zimmer,NOUN,993.48406,993.86406
14735,einrichten,VERB,993.93406,994.72406
14736,wie,ADP,994.72406,994.85406
14737,er,PRON,994.85406,994.99406
14738,will,AUX,994.99406,995.16406
14739,genau,ADV,995.44498,995.76527
14740,ja,ADV,1002.6511,1002.7211
14741,gut,ADV,1002.7211,1002.8211
14742,ich,PRON,1002.8211,1002.9311
14743,hab,PROPN,1002.9311,1003.0311
14744,ich,PRON,1003.0611,1003.1411
14745,hab,PROPN,1003.1411,1003.2711
14746,Bett,NOUN,1003.9611,1004.3011
14747,ich,PRON,1004.3011,1004.4511
14748,hab,PROPN,1004.5311,1004.6911
14749,Schrank,NOUN,1004.7411,1005.2011
14750,ja,ADV,1014.66658,1014.91781
14751,genau,ADV,1014.97821,1015.17821
14752,wir,PRON,1015.17821,1015.24821
14753,müssen,AUX,1015.24821,1015.75746
14754,ja,ADV,1015.87863,1016.06906
14755,ja,ADV,1016.50188,1016.649
14756,dunkel,ADV,1017.25498,1017.80033
14757,also,ADV,1020.76419,1021.17419
14758,du,PRON,1021.17419,1021.31419
14759,äh,INTJ,1021.66419,1021.87419
14760,willst,AUX,1021.87419,1022.03419
14761,du,PRON,1022.03419,1022.12419
14762,schwarzes,ADJ,1022.12419,1022.56419
14763,Parkett,NOUN,1022.56419,1022.98419
14764,haben,AUX,1022.98419,1023.20346
14765,ja,ADV,1028.06075,1028.15075
14766,gut,ADV,1028.15075,1028.34075
14767,okay,ADV,1028.34075,1028.76942
14768,okay,ADV,1029.34071,1029.65783
14769,aber,CCONJ,1030.57919,1031.16919
14770,dann,ADV,1031.16919,1031.24919
14771,auch,ADV,1031.24919,1031.51919
14772,noch,ADV,1031.54919,1031.85919
14773,noch,ADV,1031.88919,1032.11919
14774,paar,DET,1032.19919,1032.71919
14775,nei,ADV,1036.10371,1036.61083
14776,nein,PART,1036.64083,1036.78083
14777,nein,PART,1036.78083,1037.09083
14778,ja,ADV,1037.69646,1037.97358
14779,ja,ADV,1037.97358,1038.16358
14780,genau,ADV,1038.16358,1038.30358
14781,ja,ADV,1038.36367,1038.57079
14782,ja,ADV,1038.57079,1038.65079
14783,ja,ADV,1038.94294,1039.09006
14784,und,CCONJ,1040.11135,1040.26135
14785,dann,ADV,1040.26135,1040.60135
14786,ja,ADV,1040.60135,1040.87135
14787,ja,ADV,1045.2721,1045.5821
14788,wie,ADP,1046.51015,1046.69727
14789,äh,INTJ,1046.76727,1046.84727
14790,wie,ADP,1046.84727,1047.06415
14791,ja,ADV,1050.80644,1050.95644
14792,das,PRON,1050.95644,1051.32644
14793,ist,AUX,1051.32644,1051.41644
14794,mir,PRON,1051.41644,1051.58644
14795,ja,ADV,1051.58644,1051.72644
14796,egal,ADV,1051.72644,1052.07644
14797,weiße,ADJ,1055.87302,1056.21302
14798,Fliesen,NOUN,1056.21302,1056.81271
14799,ja,ADV,1060.50173,1060.70173
14800,ja,ADV,1062.24181,1062.41894
14801,äh,INTJ,1064.74535,1065.45535
14802,Küche,NOUN,1066.57273,1066.92648
14803,ja,ADV,1067.93925,1068.08638
14804,auch,ADV,1068.08638,1068.15638
14805,irgendwie,ADV,1068.15638,1068.91638
14806,auch,ADV,1068.91638,1069.1771
14807,auch,ADV,1070.54477,1070.7119
14808,irgendwie,ADV,1070.7119,1070.9969
14809,Fliesen,NOUN,1070.9969,1071.52294
14810,aber,CCONJ,1071.54025,1071.68737
14811,ich,PRON,1071.68737,1071.78738
14812,also,ADV,1071.83738,1072.06738
14813,ich,PRON,1072.06738,1072.15738
14814,finde,VERB,1072.15738,1072.44737
14815,so,ADV,1072.44737,1072.66737
14816,diese,PRON,1072.66737,1073.07738
14817,type,VERB,1073.17737,1073.32738
14818,diese,PRON,1073.63738,1073.77737
14819,amerikanischen,VERB,1073.77737,1074.46737
14820,Küchen,NOUN,1074.46737,1074.79738
14821,ja,ADV,1077.0211,1077.2711
14822,und,CCONJ,1078.07735,1078.33448
14823,äh,INTJ,1078.39448,1078.43448
14824,äh,INTJ,1078.52448,1079.05448
14825,halt,ADV,1079.05448,1079.27448
14826,p>-,X,1079.41448,1079.44448
14827,in,ADP,1079.44448,1079.49448
14828,der,DET,1079.49448,1079.61448
14829,Mitte,NOUN,1079.61448,1079.89448
14830,halt,ADV,1079.89448,1080.12448
14831,so,ADV,1080.12448,1080.46448
14832,ja,ADV,1081.55015,1081.62727
14833,ja,ADV,1081.62727,1081.77727
14834,genau,ADV,1081.77727,1082.06952
14835,ja,ADV,1082.25131,1082.63844
14836,ja,ADV,1082.63844,1082.90844
